link_real,nombre_muni,nombre_dep,mesas_informadas%,mesas_usadas,mesas_disponibles,votantes%,votantes_cumplieron,votantes_habilidatos,apoya%,apoya#,no_apoya%,no_apoya#,votos_validos,votos_no_marcados,votos_anulados
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01277ZZZZZZZZZZZZ_L1.htm,TOLEDO,ANTIOQUIA,100.0,11,11,32.6,1429,4383,61.14,798,38.85,507,1305,61,63
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01280ZZZZZZZZZZZZ_L1.htm,TURBO,ANTIOQUIA,100.0,196,196,24.64,20913,84866,56.14,11378,43.85,8887,20265,277,371
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01282ZZZZZZZZZZZZ_L1.htm,URAMITA,ANTIOQUIA,100.0,16,16,28.73,1825,6351,53.91,951,46.08,813,1764,24,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01283ZZZZZZZZZZZZ_L1.htm,URRAO,ANTIOQUIA,100.0,55,55,26.22,5864,22361,47.18,2644,52.81,2959,5603,123,138
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01286ZZZZZZZZZZZZ_L1.htm,VALDIVIA,ANTIOQUIA,100.0,29,29,18.75,2261,12054,50.07,1072,49.92,1069,2141,63,57
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01289ZZZZZZZZZZZZ_L1.htm,VALPARAISO,ANTIOQUIA,100.0,15,15,27.07,1534,5665,40.06,597,59.93,893,1490,22,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01290ZZZZZZZZZZZZ_L1.htm,VEGACHI,ANTIOQUIA,100.0,24,24,18.07,1837,10165,28.4,503,71.59,1268,1771,44,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01292ZZZZZZZZZZZZ_L1.htm,VENECIA,ANTIOQUIA,100.0,28,28,26.56,2916,10977,38.3,1097,61.69,1767,2864,26,26
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01291ZZZZZZZZZZZZ_L1.htm,VIGIA DEL FUERTE,ANTIOQUIA,100.0,17,17,41.69,2187,5245,96.02,2079,3.97,86,2165,9,13
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01293ZZZZZZZZZZZZ_L1.htm,YALI,ANTIOQUIA,100.0,14,14,19.31,1160,6006,38.7,437,61.29,692,1129,25,6
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01295ZZZZZZZZZZZZ_L1.htm,YARUMAL,ANTIOQUIA,100.0,74,74,28.65,9483,33092,32.56,2941,67.43,6091,9032,264,187
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01298ZZZZZZZZZZZZ_L1.htm,YOLOMBO,ANTIOQUIA,100.0,39,39,22.11,3512,15878,39.54,1344,60.45,2055,3399,56,57
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01300ZZZZZZZZZZZZ_L1.htm,YONDO-CASABE,ANTIOQUIA,100.0,31,31,44.13,5376,12182,45.81,2376,54.18,2810,5186,62,128
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL01301ZZZZZZZZZZZZ_L1.htm,ZARAGOZA,ANTIOQUIA,100.0,44,44,18.71,3545,18939,49.2,1672,50.79,1726,3398,59,88
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40001ZZZZZZZZZZZZ_L1.htm,ARAUCA,ARAUCA,100.0,156,156,35.23,23936,67929,34.94,8159,65.05,15191,23350,139,447
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40010ZZZZZZZZZZZZ_L1.htm,ARAUQUITA,ARAUCA,100.0,65,65,37.07,10113,27274,76.47,7440,23.52,2289,9729,150,234
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40015ZZZZZZZZZZZZ_L1.htm,CRAVO NORTE,ARAUCA,100.0,9,9,30.94,1103,3564,40.22,424,59.77,630,1054,11,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40017ZZZZZZZZZZZZ_L1.htm,FORTUL,ARAUCA,100.0,26,26,33.41,3646,10912,68.74,2338,31.25,1063,3401,58,187
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40020ZZZZZZZZZZZZ_L1.htm,PUERTO RONDON,ARAUCA,100.0,14,14,31.09,1131,3637,39.12,428,60.87,666,1094,18,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40025ZZZZZZZZZZZZ_L1.htm,SARAVENA,ARAUCA,100.0,73,73,31.83,10091,31702,46.3,4457,53.69,5168,9625,131,335
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL40005ZZZZZZZZZZZZ_L1.htm,TAME,ARAUCA,100.0,80,80,35.01,11068,31607,50.65,5407,49.34,5267,10674,131,263
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03004ZZZZZZZZZZZZ_L1.htm,BARANOA,ATLANTICO,100.0,108,108,27.38,12549,45824,72.34,8936,27.65,3416,12352,139,58
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03001ZZZZZZZZZZZZ_L1.htm,BARRANQUILLA,ATLANTICO,100.0,350,2,24.9,256375,1029268,57.44,146039,42.55,108178,254217,1047,1111
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03007ZZZZZZZZZZZZ_L1.htm,CAMPO DE LA CRUZ,ATLANTICO,100.0,45,45,14.56,2812,19302,62.04,1728,37.95,1057,2785,13,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03010ZZZZZZZZZZZZ_L1.htm,CANDELARIA,ATLANTICO,100.0,27,27,26.86,3034,11294,69.63,2078,30.36,906,2984,25,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03013ZZZZZZZZZZZZ_L1.htm,GALAPA,ATLANTICO,100.0,82,82,24.45,8464,34607,62.01,5186,37.98,3176,8362,28,74
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03016ZZZZZZZZZZZZ_L1.htm,JUAN DE ACOSTA,ATLANTICO,100.0,41,41,20.37,3500,17179,68.82,2389,31.17,1082,3471,10,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03019ZZZZZZZZZZZZ_L1.htm,LURUACO,ATLANTICO,100.0,56,56,15.44,3564,23080,64.51,2265,35.48,1246,3511,28,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03022ZZZZZZZZZZZZ_L1.htm,MALAMBO,ATLANTICO,100.0,164,164,21.15,15857,74964,56.05,8810,43.94,6908,15718,45,94
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03025ZZZZZZZZZZZZ_L1.htm,MANATI,ATLANTICO,100.0,31,31,14.87,1995,13416,83.96,1660,16.03,317,1977,8,10
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03028ZZZZZZZZZZZZ_L1.htm,PALMAR DE VARELA,ATLANTICO,100.0,45,45,21.72,4265,19636,71.99,2871,28.0,1117,3988,255,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03031ZZZZZZZZZZZZ_L1.htm,PIOJO,ATLANTICO,100.0,14,14,28.41,1537,5409,74.08,1118,25.91,391,1509,13,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03034ZZZZZZZZZZZZ_L1.htm,POLONUEVO,ATLANTICO,100.0,29,29,28.06,3437,12246,81.12,2746,18.87,639,3385,23,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03035ZZZZZZZZZZZZ_L1.htm,PONEDERA,ATLANTICO,100.0,42,42,21.99,3909,17776,63.24,2445,36.75,1421,3866,23,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03037ZZZZZZZZZZZZ_L1.htm,PUERTO COLOMBIA,ATLANTICO,100.0,74,74,29.63,9330,31487,61.52,5701,38.47,3565,9266,26,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03040ZZZZZZZZZZZZ_L1.htm,REPELON,ATLANTICO,100.0,44,44,22.86,4213,18423,80.04,3325,19.95,829,4154,35,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03043ZZZZZZZZZZZZ_L1.htm,SABANAGRANDE,ATLANTICO,100.0,54,54,22.52,5132,22784,63.92,3251,36.07,1835,5086,17,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03046ZZZZZZZZZZZZ_L1.htm,SABANALARGA,ATLANTICO,100.0,151,151,27.85,18077,64908,73.37,12851,26.62,4663,17514,421,142
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03047ZZZZZZZZZZZZ_L1.htm,SANTA LUCIA,ATLANTICO,100.0,24,24,19.83,1969,9928,75.3,1467,24.69,481,1948,3,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03049ZZZZZZZZZZZZ_L1.htm,SANTO TOMAS,ATLANTICO,100.0,62,62,22.2,5743,25858,71.69,4088,28.3,1614,5702,17,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03052ZZZZZZZZZZZZ_L1.htm,SOLEDAD,ATLANTICO,100.0,606,606,21.86,57785,264289,58.97,33765,41.02,23487,57252,226,307
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03055ZZZZZZZZZZZZ_L1.htm,SUAN,ATLANTICO,100.0,22,22,25.41,2428,9555,75.84,1837,24.15,585,2422,3,3
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03058ZZZZZZZZZZZZ_L1.htm,TUBARA,ATLANTICO,100.0,24,24,29.73,2819,9481,67.76,1888,32.23,898,2786,17,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL03061ZZZZZZZZZZZZ_L1.htm,USIACURI,ATLANTICO,100.0,17,17,29.27,2195,7497,77.42,1677,22.57,489,2166,14,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL16001ZZZZZZZZZZZZ_L1.htm,BOGOTA. D.C.,BOGOTA D.C.,100.0,78,12,46.33,2570359,5547172,56.07,1423612,43.92,1114933,2538545,6601,25213
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05004ZZZZZZZZZZZZ_L1.htm,ACHI,BOLIVAR,100.0,44,44,40.18,6329,15748,69.68,4307,30.31,1874,6181,61,87
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05006ZZZZZZZZZZZZ_L1.htm,ALTOS DEL ROSARIO,BOLIVAR,100.0,18,18,21.35,1424,6667,56.66,786,43.33,601,1387,22,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05005ZZZZZZZZZZZZ_L1.htm,ARENAL,BOLIVAR,100.0,14,14,34.66,1950,5625,88.06,1690,11.93,229,1919,8,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05007ZZZZZZZZZZZZ_L1.htm,ARJONA,BOLIVAR,100.0,113,113,19.15,9785,51077,62.34,6030,37.65,3642,9672,50,63
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05009ZZZZZZZZZZZZ_L1.htm,ARROYO HONDO,BOLIVAR,100.0,21,21,20.59,1516,7362,75.48,1118,24.51,363,1481,28,7
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05010ZZZZZZZZZZZZ_L1.htm,BARRANCO DE LOBA,BOLIVAR,100.0,30,30,25.56,2830,11068,53.29,1465,46.7,1284,2749,59,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05013ZZZZZZZZZZZZ_L1.htm,CALAMAR,BOLIVAR,100.0,44,44,21.02,3715,17670,58.95,2140,41.04,1490,3630,48,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05014ZZZZZZZZZZZZ_L1.htm,CANTAGALLO,BOLIVAR,100.0,15,15,43.95,2671,6076,71.95,1878,28.04,732,2610,17,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05001ZZZZZZZZZZZZ_L1.htm,CARTAGENA,BOLIVAR,100.0,654,1,20.12,147441,732774,55.73,81500,44.26,64735,146235,688,518
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05015ZZZZZZZZZZZZ_L1.htm,CICUCO,BOLIVAR,100.0,24,24,31.97,2988,9346,70.86,2082,29.13,856,2938,29,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05018ZZZZZZZZZZZZ_L1.htm,CLEMENCIA,BOLIVAR,100.0,24,24,17.19,1772,10304,66.01,1146,33.98,590,1736,19,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05016ZZZZZZZZZZZZ_L1.htm,CORDOBA,BOLIVAR,100.0,35,35,36.17,4722,13053,78.3,3612,21.69,1001,4613,66,43
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05022ZZZZZZZZZZZZ_L1.htm,EL CARMEN DE BOLIVAR,BOLIVAR,100.0,129,129,29.8,15922,53418,53.2,8287,46.79,7290,15577,129,216
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05025ZZZZZZZZZZZZ_L1.htm,EL GUAMO,BOLIVAR,100.0,19,19,27.69,2017,7284,79.57,1578,20.42,405,1983,23,11
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05027ZZZZZZZZZZZZ_L1.htm,EL PEÑON,BOLIVAR,100.0,17,17,26.09,1519,5820,61.34,911,38.65,574,1485,19,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05026ZZZZZZZZZZZZ_L1.htm,HATILLO DE LOBA,BOLIVAR,100.0,26,26,26.88,2648,9848,50.7,1322,49.29,1285,2607,16,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05028ZZZZZZZZZZZZ_L1.htm,MAGANGUE,BOLIVAR,100.0,227,227,28.76,26911,93554,62.31,16478,37.68,9966,26444,206,261
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05031ZZZZZZZZZZZZ_L1.htm,MAHATES,BOLIVAR,100.0,48,48,21.21,4121,19421,69.75,2819,30.24,1222,4041,48,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05037ZZZZZZZZZZZZ_L1.htm,MARGARITA,BOLIVAR,100.0,26,26,26.38,2326,8814,59.69,1361,40.3,919,2280,33,13
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05040ZZZZZZZZZZZZ_L1.htm,MARIA LA BAJA,BOLIVAR,100.0,92,92,23.65,8940,37800,79.92,7009,20.07,1761,8770,97,73
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05043ZZZZZZZZZZZZ_L1.htm,MOMPOS,BOLIVAR,100.0,92,92,23.93,8361,34934,63.12,5198,36.87,3036,8234,59,68
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05041ZZZZZZZZZZZZ_L1.htm,MONTECRISTO,BOLIVAR,100.0,25,25,25.11,2099,8357,80.7,1652,19.29,395,2047,35,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05044ZZZZZZZZZZZZ_L1.htm,MORALES,BOLIVAR,100.0,29,29,38.87,4215,10842,46.74,1936,53.25,2206,4142,34,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05050ZZZZZZZZZZZZ_L1.htm,NOROSI,BOLIVAR,100.0,11,11,31.61,1169,3698,84.55,969,15.44,177,1146,9,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05059ZZZZZZZZZZZZ_L1.htm,PINILLOS,BOLIVAR,100.0,50,50,30.53,4948,16205,61.19,2973,38.8,1885,4858,49,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05063ZZZZZZZZZZZZ_L1.htm,REGIDOR,BOLIVAR,100.0,13,13,31.99,1437,4492,77.17,1092,22.82,323,1415,4,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05065ZZZZZZZZZZZZ_L1.htm,RIOVIEJO,BOLIVAR,100.0,15,15,37.05,2177,5875,69.95,1488,30.04,639,2127,20,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05072ZZZZZZZZZZZZ_L1.htm,SAN CRISTOBAL,BOLIVAR,100.0,16,16,29.29,1893,6462,86.74,1630,13.25,249,1879,6,8
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05070ZZZZZZZZZZZZ_L1.htm,SAN ESTANISLAO,BOLIVAR,100.0,33,33,20.02,2804,14001,68.61,1900,31.38,869,2769,16,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05073ZZZZZZZZZZZZ_L1.htm,SAN FERNANDO,BOLIVAR,100.0,25,25,30.35,2409,7937,81.99,1949,18.0,428,2377,17,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05076ZZZZZZZZZZZZ_L1.htm,SAN JACINTO,BOLIVAR,100.0,51,51,31.4,6348,20212,60.13,3736,39.86,2477,6213,73,62
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05078ZZZZZZZZZZZZ_L1.htm,SAN JACINTO DEL CAUCA,BOLIVAR,100.0,19,19,29.94,2039,6809,69.41,1389,30.58,612,2001,20,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05079ZZZZZZZZZZZZ_L1.htm,SAN JUAN NEPOMUCENO,BOLIVAR,100.0,72,72,28.58,8618,30146,60.96,5134,39.03,3287,8421,86,111
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05082ZZZZZZZZZZZZ_L1.htm,SAN MARTIN DE LOBA,BOLIVAR,100.0,27,27,26.49,2841,10724,69.41,1943,30.58,856,2799,20,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05084ZZZZZZZZZZZZ_L1.htm,SAN PABLO,BOLIVAR,100.0,45,45,34.47,5958,17280,48.79,2802,51.2,2940,5742,122,94
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05091ZZZZZZZZZZZZ_L1.htm,SANTA CATALINA,BOLIVAR,100.0,29,29,21.16,2448,11565,76.08,1759,23.91,553,2312,17,119
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05094ZZZZZZZZZZZZ_L1.htm,SANTA ROSA,BOLIVAR,100.0,30,30,13.45,1771,13161,64.95,1129,35.04,609,1738,9,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05095ZZZZZZZZZZZZ_L1.htm,SANTA ROSA DEL SUR,BOLIVAR,100.0,50,50,37.8,7238,19146,37.45,2648,62.54,4421,7069,57,112
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05097ZZZZZZZZZZZZ_L1.htm,SIMITI,BOLIVAR,100.0,35,35,30.55,3652,11953,49.57,1753,50.42,1783,3536,43,73
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05106ZZZZZZZZZZZZ_L1.htm,SOPLAVIENTO,BOLIVAR,100.0,18,18,28.06,2242,7990,85.35,1888,14.64,324,2212,10,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05110ZZZZZZZZZZZZ_L1.htm,TALAIGUA NUEVO,BOLIVAR,100.0,24,24,33.49,2968,8861,64.15,1870,35.84,1045,2915,37,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05113ZZZZZZZZZZZZ_L1.htm,TIQUISIO (PTO. RICO),BOLIVAR,100.0,35,35,24.73,3108,12563,55.24,1686,44.75,1366,3052,34,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05118ZZZZZZZZZZZZ_L1.htm,TURBACO,BOLIVAR,100.0,125,125,16.92,9954,58808,59.96,5927,40.03,3957,9884,29,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05121ZZZZZZZZZZZZ_L1.htm,TURBANA,BOLIVAR,100.0,32,32,18.46,2543,13769,68.87,1728,31.12,781,2509,17,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05124ZZZZZZZZZZZZ_L1.htm,VILLANUEVA,BOLIVAR,100.0,35,35,13.14,1974,15014,60.75,1181,39.24,763,1944,16,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL05127ZZZZZZZZZZZZ_L1.htm,ZAMBRANO,BOLIVAR,100.0,21,21,42.86,3727,8695,86.09,3140,13.9,507,3647,34,46
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07007ZZZZZZZZZZZZ_L1.htm,ALMEIDA,BOYACA,100.0,5,5,36.32,693,1908,51.55,348,48.44,327,675,7,11
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07008ZZZZZZZZZZZZ_L1.htm,AQUITANIA (PUEBLOVIEJO),BOYACA,100.0,36,36,34.81,4299,12347,28.8,1208,71.19,2985,4193,41,65
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07010ZZZZZZZZZZZZ_L1.htm,ARCABUCO,BOYACA,100.0,11,11,37.59,1718,4570,46.7,773,53.29,882,1655,9,54
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07013ZZZZZZZZZZZZ_L1.htm,BELEN,BOYACA,100.0,16,16,38.55,2602,6748,46.11,1150,53.88,1344,2494,27,81
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07016ZZZZZZZZZZZZ_L1.htm,BERBEO,BOYACA,100.0,4,4,40.13,588,1465,68.13,387,31.86,181,568,5,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07019ZZZZZZZZZZZZ_L1.htm,BETEITIVA,BOYACA,100.0,5,5,35.77,685,1915,61.76,407,38.23,252,659,7,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07022ZZZZZZZZZZZZ_L1.htm,BOAVITA,BOYACA,100.0,14,14,36.14,1866,5162,44.33,798,55.66,1002,1800,26,40
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07025ZZZZZZZZZZZZ_L1.htm,BOYACA,BOYACA,100.0,10,10,25.54,1073,4201,58.18,601,41.81,432,1033,16,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07028ZZZZZZZZZZZZ_L1.htm,BRICEÑO,BOYACA,100.0,5,5,36.79,772,2098,62.54,471,37.45,282,753,12,7
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07031ZZZZZZZZZZZZ_L1.htm,BUENAVISTA,BOYACA,100.0,13,13,31.92,1460,4573,43.81,616,56.18,790,1406,25,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07034ZZZZZZZZZZZZ_L1.htm,BUSBANZA,BOYACA,100.0,2,2,46.59,370,794,48.73,174,51.26,183,357,6,7
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07037ZZZZZZZZZZZZ_L1.htm,CALDAS,BOYACA,100.0,9,9,34.74,1139,3278,58.96,651,41.03,453,1104,11,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07040ZZZZZZZZZZZZ_L1.htm,CAMPOHERMOSO,BOYACA,100.0,7,7,38.95,977,2508,53.99,507,46.0,432,939,15,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07043ZZZZZZZZZZZZ_L1.htm,CERINZA,BOYACA,100.0,8,8,46.75,1628,3482,61.76,961,38.23,595,1556,18,54
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07064ZZZZZZZZZZZZ_L1.htm,CHINAVITA,BOYACA,100.0,8,8,30.08,942,3131,45.86,421,54.13,497,918,7,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07067ZZZZZZZZZZZZ_L1.htm,CHIQUINQUIRA,BOYACA,100.0,98,98,41.86,17119,40893,48.47,8110,51.52,8619,16729,87,303
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07068ZZZZZZZZZZZZ_L1.htm,CHIQUIZA,BOYACA,100.0,10,10,21.06,912,4330,61.93,537,38.06,330,867,18,27
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07070ZZZZZZZZZZZZ_L1.htm,CHISCAS,BOYACA,100.0,10,10,39.92,1405,3519,50.52,672,49.47,658,1330,35,40
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07073ZZZZZZZZZZZZ_L1.htm,CHITA,BOYACA,100.0,19,19,36.62,2319,6331,39.95,861,60.04,1294,2155,89,75
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07076ZZZZZZZZZZZZ_L1.htm,CHITARAQUE,BOYACA,100.0,14,14,30.37,1654,5445,40.09,644,59.9,962,1606,29,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07077ZZZZZZZZZZZZ_L1.htm,CHIVATA,BOYACA,100.0,6,6,36.58,930,2542,52.07,477,47.92,439,916,7,7
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07078ZZZZZZZZZZZZ_L1.htm,CHIVOR,BOYACA,100.0,5,5,37.08,656,1769,40.75,260,59.24,378,638,10,8
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07046ZZZZZZZZZZZZ_L1.htm,CIENEGA,BOYACA,100.0,9,9,31.84,1233,3872,45.32,543,54.67,655,1198,19,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07049ZZZZZZZZZZZZ_L1.htm,COMBITA,BOYACA,100.0,22,22,42.55,3653,8585,58.9,2081,41.09,1452,3533,34,86
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07052ZZZZZZZZZZZZ_L1.htm,COPER,BOYACA,100.0,10,10,40.63,1332,3278,59.92,779,40.07,521,1300,13,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07055ZZZZZZZZZZZZ_L1.htm,CORRALES,BOYACA,100.0,6,6,42.86,955,2228,44.39,408,55.6,511,919,14,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07058ZZZZZZZZZZZZ_L1.htm,COVARACHIA,BOYACA,100.0,9,9,34.47,1080,3133,38.62,394,61.37,626,1020,44,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07059ZZZZZZZZZZZZ_L1.htm,CUBARA,BOYACA,100.0,16,16,26.78,1469,5484,56.67,781,43.32,597,1378,23,68
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07060ZZZZZZZZZZZZ_L1.htm,CUCAITA,BOYACA,100.0,8,8,39.67,1264,3186,55.7,683,44.29,543,1226,8,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07061ZZZZZZZZZZZZ_L1.htm,CUITIVA,BOYACA,100.0,5,5,35.27,653,1851,42.56,269,57.43,363,632,2,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07079ZZZZZZZZZZZZ_L1.htm,DUITAMA,BOYACA,100.0,189,189,49.44,41211,83354,48.44,19535,51.55,20787,40322,119,770
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07082ZZZZZZZZZZZZ_L1.htm,EL COCUY,BOYACA,100.0,10,10,34.49,1282,3716,31.06,374,68.93,830,1204,30,48
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07085ZZZZZZZZZZZZ_L1.htm,EL ESPINO,BOYACA,100.0,6,6,43.32,997,2301,35.09,339,64.9,627,966,11,20
